Conf,Rayon Giration,Distance,ecart-type Distance,RMSD,ecart-type RMSD,Ratio Giration,Correlation,p-value Correlation
REF,16.751269,0,,,,,,
654,16.965574,11.548586,2.714685,1.16927,0.627681,1.012793,0.450856,9e-06
655,16.65107,11.539917,2.703181,1.057528,0.627518,0.994018,0.530115,0.0
656,16.390534,11.50377,2.711729,0.901123,0.483511,0.978465,0.526697,0.0
657,16.805691,11.549508,2.64675,1.014141,0.604723,1.003249,0.459907,6e-06
658,17.046624,11.626782,2.766711,1.064758,0.648378,1.017632,0.55142,0.0
659,17.045888,11.571397,2.772702,1.087478,0.722513,1.017588,0.58311,0.0
660,17.219936,11.624777,2.789079,1.000112,0.603621,1.027978,0.520087,0.0
661,17.022456,11.560305,2.754656,1.070628,0.579267,1.016189,0.56753,0.0
662,16.51585,11.497176,2.695517,0.969627,0.532633,0.985946,0.440355,1.6e-05
663,17.121133,11.494475,2.671374,1.13614,0.670369,1.02208,0.469579,3e-06
664,16.674266,11.521671,2.67411,0.960313,0.528767,0.995403,0.513629,0.0
665,16.711601,11.527814,2.690594,1.072291,0.56304,0.997632,0.56187,0.0
666,16.403106,11.518107,2.68587,0.967514,0.567229,0.979216,0.458967,6e-06
667,16.813297,11.495257,2.664499,1.008558,0.531421,1.003703,0.450452,9e-06
668,16.818004,11.466729,2.631831,1.008106,0.458845,1.003984,0.397869,0.000113
669,16.886901,11.575505,2.685518,1.029281,0.599962,1.008097,0.490056,1e-06
670,16.593688,11.483894,2.682281,1.008001,0.579952,0.990593,0.496869,1e-06
671,16.953963,11.63693,2.762301,0.952975,0.579443,1.0121,0.552994,0.0
672,16.627657,11.564744,2.665284,1.122754,0.54226,0.992621,0.513017,0.0
673,16.825247,11.63449,2.715928,0.996501,0.569792,1.004416,0.574892,0.0
674,16.868881,11.618545,2.796848,1.105798,0.582824,1.007021,0.505887,0.0
675,16.95041,11.583055,2.750733,0.995628,0.561385,1.011888,0.478016,2e-06
676,16.927686,11.629964,2.751518,1.044783,0.616886,1.010532,0.555059,0.0
677,16.859257,11.667737,2.693933,1.110017,0.604167,1.006447,0.457691,6e-06
678,16.673314,11.703936,2.686769,1.118719,0.518297,0.995346,0.462514,5e-06
679,16.720707,11.572255,2.768925,1.127271,0.581642,0.998176,0.565261,0.0
680,16.941921,11.591589,2.671726,1.195007,0.63177,1.011381,0.592313,0.0
681,16.893456,11.629589,2.737007,1.251279,0.640609,1.008488,0.575244,0.0
682,16.90326,11.51986,2.627285,1.108189,0.620573,1.009073,0.464373,5e-06
683,16.7014,11.552437,2.709106,1.060925,0.556436,0.997023,0.534799,0.0
684,17.145587,11.643887,2.69851,1.099073,0.634603,1.02354,0.485011,1e-06
685,17.03864,11.562979,2.763984,1.117514,0.587744,1.017155,0.579569,0.0
686,16.941343,11.60665,2.604636,1.171888,0.598751,1.011347,0.440202,1.6e-05
687,16.900488,11.665602,2.706524,1.002027,0.589868,1.008908,0.454343,8e-06
688,17.092985,11.561817,2.738857,1.144638,0.658156,1.020399,0.539671,0.0
689,17.48896,11.695424,2.672649,1.109606,0.644226,1.044038,0.376027,0.000282
690,16.794203,11.633243,2.762344,1.023637,0.559507,1.002563,0.578935,0.0
691,16.87148,11.604972,2.719159,0.959763,0.600185,1.007176,0.446654,1.1e-05
692,16.805143,11.53006,2.620119,0.943116,0.559096,1.003216,0.359115,0.000548
693,16.852402,11.591664,2.639751,0.977595,0.589294,1.006037,0.474571,3e-06
694,17.194049,11.669647,2.723054,1.003173,0.542569,1.026433,0.412276,6e-05
695,16.835273,11.495901,2.675997,0.897771,0.52492,1.005015,0.448077,1.1e-05
696,17.435331,11.624504,2.702769,1.088603,0.641775,1.040836,0.501319,1e-06
697,16.736651,11.575641,2.730081,0.931251,0.536044,0.999127,0.492447,1e-06
698,17.058247,11.571225,2.783126,0.946124,0.498626,1.018326,0.632621,0.0
699,17.31712,11.561993,2.729998,1.057901,0.564728,1.03378,0.500148,1e-06
700,16.650331,11.521803,2.677949,1.088358,0.605892,0.993974,0.441328,1.5e-05
701,16.666744,11.604441,2.731723,1.065896,0.559551,0.994954,0.455986,7e-06
702,17.148781,11.629755,2.739128,1.086176,0.625786,1.02373,0.509824,0.0
703,16.924717,11.598583,2.763539,1.084188,0.601628,1.010354,0.561971,0.0
704,16.843541,11.635556,2.712085,1.05293,0.564777,1.005508,0.419606,4.3e-05
705,16.96168,11.552658,2.710177,1.054155,0.604196,1.012561,0.533522,0.0
706,16.88187,11.658215,2.722233,1.087402,0.643501,1.007796,0.582954,0.0
707,16.76497,11.592066,2.681453,1.084481,0.629575,1.000818,0.445834,1.2e-05
708,17.038707,11.559954,2.700792,0.985792,0.562924,1.017159,0.41719,4.8e-05
709,16.846425,11.6313,2.606634,0.974384,0.559088,1.005681,0.289173,0.005987
710,16.771813,11.572817,2.779416,0.999233,0.595008,1.001226,0.395506,0.000125
711,16.96233,11.461892,2.669066,1.054318,0.622921,1.0126,0.334872,0.001338
712,16.916387,11.549965,2.668408,1.07842,0.60822,1.009857,0.41,6.6e-05
713,16.671716,11.6111,2.679694,1.136422,0.656215,0.995251,0.47983,2e-06
714,16.971753,11.540013,2.720502,1.176449,0.70225,1.013162,0.407885,7.3e-05
715,16.875437,11.595638,2.697074,1.08314,0.624058,1.007412,0.538825,0.0
716,16.656686,11.595373,2.657411,1.122015,0.641742,0.994354,0.356476,0.000606
717,16.653982,11.568234,2.62583,1.109049,0.64959,0.994192,0.456208,7e-06
718,16.920443,11.608117,2.700658,1.24853,0.704027,1.010099,0.507201,0.0
719,17.155823,11.581048,2.671839,1.24452,0.703813,1.024151,0.489122,1e-06
720,16.906597,11.592627,2.656215,1.192551,0.703902,1.009273,0.544761,0.0
721,16.967988,11.578764,2.709821,1.256456,0.77811,1.012937,0.523633,0.0
722,16.413443,11.569615,2.703615,1.234805,0.759777,0.979833,0.571786,0.0
723,16.75674,11.640568,2.680562,1.214675,0.767636,1.000327,0.437611,1.8e-05
724,16.848029,11.687418,2.694873,1.183776,0.755428,1.005776,0.488914,1e-06
725,16.895892,11.533293,2.660279,1.1594,0.67154,1.008634,0.439931,1.6e-05
726,16.779804,11.570443,2.680673,1.046489,0.695495,1.001703,0.380436,0.000235
727,17.061374,11.681231,2.770981,1.220824,0.808509,1.018512,0.480551,2e-06
728,16.786296,11.653389,2.684264,1.167913,0.778955,1.002091,0.439795,1.6e-05
729,16.470111,11.593577,2.62024,1.183683,0.720384,0.983216,0.424501,3.4e-05
730,16.564019,11.613982,2.6557,1.231909,0.736776,0.988822,0.372969,0.000319
731,16.770614,11.651402,2.733619,1.145064,0.810711,1.001155,0.388179,0.000171
732,17.149443,11.677674,2.690434,1.229293,0.735984,1.02377,0.440723,1.5e-05
733,17.618282,11.629971,2.776926,1.218478,0.783519,1.051758,0.468774,4e-06
734,17.280109,11.637913,2.701258,1.257033,0.871386,1.03157,0.443814,1.3e-05
735,16.44583,11.621695,2.611498,1.274344,0.904928,0.981766,0.345145,0.000925
736,16.512983,11.669347,2.63904,1.297935,0.869416,0.985775,0.373116,0.000317
737,16.847055,11.651607,2.663162,1.3287,0.895551,1.005718,0.389365,0.000162
738,17.045143,11.779295,2.659183,1.312759,0.903699,1.017543,0.348173,0.000827
739,17.084357,11.647176,2.744494,1.228248,0.80079,1.019884,0.496035,1e-06
740,16.459758,11.674926,2.677353,1.323901,0.839196,0.982598,0.430924,2.5e-05
741,16.621738,11.689672,2.698944,1.38696,0.927651,0.992267,0.433733,2.2e-05
742,16.42046,11.571892,2.679733,1.205833,0.801735,0.980252,0.461009,5e-06
743,17.649972,11.751522,2.82416,1.348702,0.841708,1.05365,0.538455,0.0
744,17.442267,11.658986,2.770609,1.343753,0.833354,1.04125,0.459573,6e-06
745,17.291611,11.53626,2.74388,1.366112,0.810635,1.032257,0.419718,4.2e-05
746,17.046649,11.643851,2.696826,1.227632,0.823841,1.017633,0.409786,6.7e-05
747,16.938657,11.627018,2.774257,1.296574,0.842442,1.011186,0.521793,0.0
748,16.780321,11.668926,2.647766,1.488423,0.966923,1.001734,0.426261,3.1e-05
749,17.427554,11.596453,2.740329,1.224688,0.765634,1.040372,0.469206,4e-06
750,17.164273,11.805221,2.648651,1.403576,0.926565,1.024655,0.462002,5e-06
751,16.896018,11.594152,2.603269,1.458119,0.920039,1.008641,0.484171,2e-06
752,16.515105,11.594056,2.634381,1.344204,0.915121,0.985902,0.409476,6.8e-05
753,16.255593,11.710967,2.685075,1.47844,0.879918,0.97041,0.465301,4e-06
754,16.293519,11.684213,2.633305,1.439333,0.824984,0.972674,0.531548,0.0
755,17.036992,11.616598,2.70917,1.335167,0.775952,1.017057,0.509677,0.0
756,17.573881,11.714866,2.676384,1.366567,0.747049,1.049107,0.467798,4e-06
757,16.643335,11.614642,2.783059,1.314528,0.845725,0.993557,0.553302,0.0
758,17.092372,11.643908,2.751681,1.30643,0.924541,1.020363,0.53618,0.0
759,16.63471,11.632271,2.747163,1.229524,0.964861,0.993042,0.538661,0.0
760,16.896935,11.725364,2.781853,1.287252,0.936408,1.008696,0.505123,0.0
761,17.490514,11.625961,2.688216,1.346194,0.952064,1.044131,0.449265,1e-05
762,16.929732,11.627462,2.814672,1.232303,0.951326,1.010654,0.533376,0.0
763,16.668135,11.592065,2.713456,1.395449,0.917184,0.995037,0.538632,0.0
764,16.818447,11.759091,2.755159,1.381292,0.98888,1.00401,0.452142,9e-06
765,16.760647,11.677296,2.72445,1.191256,0.816633,1.00056,0.467001,4e-06
766,16.802103,11.651811,2.668103,1.13618,0.80936,1.003035,0.414718,5.3e-05
767,16.972651,11.613003,2.745287,1.233056,0.858535,1.013216,0.46605,4e-06
768,16.434819,11.551807,2.693231,1.304973,0.910869,0.981109,0.488843,1e-06
769,17.032844,11.587039,2.730363,1.276746,0.92346,1.016809,0.49542,1e-06
770,17.174747,11.717957,2.783602,1.324395,0.968447,1.02528,0.511042,0.0
771,16.813091,11.579499,2.787737,1.231755,0.968952,1.003691,0.52162,0.0
772,16.976763,11.650001,2.807211,1.20671,0.930163,1.013461,0.478904,2e-06
773,17.479783,11.726295,2.732127,1.321131,1.069013,1.04349,0.490676,1e-06
774,17.265377,11.700627,2.73829,1.330293,1.046708,1.030691,0.448792,1e-05
775,16.994663,11.639042,2.712311,1.366282,1.069878,1.01453,0.492771,1e-06
776,16.952263,11.601171,2.675891,1.40984,1.068754,1.011999,0.489028,1e-06
777,16.789294,11.587181,2.727679,1.381447,1.068948,1.00227,0.503935,0.0
778,17.35884,11.702171,2.771451,1.401077,1.133777,1.03627,0.515529,0.0
779,17.36547,11.676221,2.68673,1.392287,1.049958,1.036666,0.517539,0.0
780,17.247299,11.630218,2.765661,1.303812,0.9891,1.029611,0.503487,0.0
781,17.720484,11.685573,2.745962,1.402524,0.946943,1.057859,0.478108,2e-06
782,17.050113,11.622699,2.716383,1.424262,1.068852,1.01784,0.479349,2e-06
783,17.073773,11.68285,2.713849,1.447576,1.098923,1.019252,0.442053,1.4e-05
784,16.74713,11.610674,2.671079,1.381174,1.026367,0.999753,0.495332,1e-06
785,17.469772,11.653534,2.772744,1.340683,1.021798,1.042892,0.491108,1e-06
786,17.185315,11.668578,2.739871,1.2729,1.053862,1.025911,0.53371,0.0
787,17.079843,11.599846,2.699219,1.339246,0.973637,1.019615,0.469864,3e-06
788,17.445798,11.701399,2.776194,1.213358,0.898232,1.041461,0.482632,2e-06
789,17.356085,11.642777,2.73985,1.216983,0.878643,1.036106,0.522338,0.0
790,16.634985,11.539588,2.697918,1.234489,0.848079,0.993058,0.495085,1e-06
791,17.862322,11.66436,2.762735,1.0353,0.788351,1.066326,0.424896,3.3e-05
792,17.824551,11.652099,2.748409,1.112319,0.754073,1.064072,0.41707,4.8e-05
793,17.431707,11.637147,2.752848,1.05142,0.872587,1.04062,0.421026,4e-05
794,17.159381,11.555225,2.695008,1.037615,0.878715,1.024363,0.43957,1.6e-05
795,17.432131,11.655368,2.755665,1.149388,0.868881,1.040645,0.500616,1e-06
796,17.479374,11.589151,2.743935,1.131965,0.83993,1.043466,0.541012,0.0
797,17.521471,11.649494,2.702383,1.085717,0.833361,1.045979,0.524885,0.0
798,17.132342,11.541927,2.661219,1.224117,0.967387,1.022749,0.532054,0.0
799,17.098539,11.566639,2.647728,1.067162,0.863397,1.020731,0.428989,2.7e-05
800,17.538812,11.588562,2.586898,1.354128,1.048664,1.047014,0.439692,1.6e-05
801,17.178498,11.66843,2.561252,1.298857,0.941077,1.025504,0.369786,0.000362
802,17.367272,11.631959,2.621197,1.263634,0.975332,1.036773,0.421146,4e-05
803,17.734058,11.678847,2.68018,1.164083,0.888672,1.05867,0.423727,3.5e-05
804,16.863398,11.506682,2.622173,1.063477,0.815381,1.006694,0.362521,0.000481
805,17.293037,11.553153,2.670813,1.102127,0.812483,1.032342,0.476364,2e-06
806,17.104596,11.606988,2.640346,1.329036,0.898939,1.021093,0.381394,0.000226
807,16.843145,11.565629,2.573356,1.1057,0.862544,1.005485,0.391648,0.000147
808,17.724865,11.624042,2.664691,1.314786,1.078791,1.058121,0.457823,6e-06
809,16.66815,11.554584,2.628428,1.250576,0.854046,0.995038,0.370597,0.00035
810,17.804354,11.594679,2.728451,1.347024,0.927465,1.062866,0.45241,9e-06
811,17.724796,11.686758,2.729092,1.299052,1.062125,1.058117,0.426045,3.1e-05
812,17.899308,11.599115,2.674833,1.246692,0.911332,1.068534,0.402131,9.4e-05
813,17.610155,11.657038,2.642732,1.357477,1.090675,1.051273,0.377314,0.000267
814,17.559393,11.622002,2.65102,1.226961,0.963492,1.048243,0.340055,0.001112
815,16.975903,11.639847,2.669277,1.184615,0.941548,1.01341,0.425262,3.3e-05
816,16.854665,11.595695,2.53781,1.278739,0.939973,1.006172,0.34465,0.000942
817,17.502481,11.602307,2.612509,1.307131,1.028421,1.044845,0.33298,0.00143
818,17.306753,11.646128,2.616891,1.387072,0.997978,1.033161,0.438827,1.7e-05
819,16.845398,11.582046,2.612203,1.207794,0.895205,1.005619,0.401422,9.7e-05
820,16.920076,11.61966,2.609704,1.253182,1.026138,1.010077,0.413777,5.6e-05
821,17.282236,11.698553,2.611181,1.290447,1.035825,1.031697,0.368614,0.000379
822,17.445545,11.715946,2.669488,1.404562,1.081149,1.041446,0.432496,2.3e-05
823,16.900998,11.556733,2.613364,1.227532,0.970814,1.008938,0.354122,0.000663
824,17.098592,11.580188,2.619306,1.307058,0.965069,1.020734,0.39496,0.000128
825,16.807563,11.61649,2.601998,1.282941,0.950623,1.003361,0.390047,0.000158
826,17.376862,11.650912,2.680221,1.347789,0.990933,1.037346,0.430092,2.6e-05
827,16.995845,11.589472,2.647274,1.251139,1.009304,1.0146,0.383238,0.00021
828,16.998646,11.55597,2.623045,1.096687,0.780535,1.014768,0.412441,5.9e-05
829,17.239898,11.632458,2.67831,1.163675,0.936615,1.02917,0.472238,3e-06
830,16.643571,11.660084,2.631426,1.256076,0.965762,0.993571,0.398572,0.000109
831,17.200769,11.5439,2.592218,1.283149,1.069988,1.026834,0.45289,8e-06
832,17.080921,11.647789,2.538201,1.320443,1.09301,1.019679,0.42066,4.1e-05
833,16.608535,11.617484,2.699257,1.121102,0.943462,0.991479,0.385858,0.000188
834,17.614758,11.663009,2.684294,1.209656,0.961703,1.051548,0.381545,0.000225
835,17.501924,11.662746,2.696135,1.167483,0.933957,1.044812,0.446111,1.2e-05
836,17.688813,11.587187,2.689742,1.157625,0.912057,1.055968,0.441972,1.5e-05
837,17.409156,11.703849,2.645133,1.053934,0.88006,1.039274,0.433961,2.2e-05
838,16.664074,11.602487,2.619712,1.157761,0.980975,0.994795,0.391201,0.00015
839,17.142011,11.654573,2.676808,1.213076,0.914126,1.023326,0.412984,5.8e-05
840,16.951918,11.557631,2.558686,1.188968,0.901182,1.011978,0.400203,0.000102
841,16.912385,11.571373,2.617105,1.173055,0.92957,1.009618,0.428542,2.8e-05
842,17.411619,11.628373,2.62018,1.208489,0.968171,1.039421,0.41924,4.3e-05
843,17.263097,11.607214,2.660019,1.057764,0.750562,1.030555,0.363726,0.000459
844,17.685969,11.552846,2.710014,1.134341,0.70878,1.055799,0.486233,1e-06
845,17.398639,11.657457,2.759863,1.16927,0.769322,1.038646,0.555006,0.0
846,17.753175,11.621688,2.750501,1.016261,0.692654,1.059811,0.520349,0.0
847,17.408358,11.596779,2.701491,1.098382,0.728394,1.039226,0.508841,0.0
848,17.345295,11.625285,2.706613,1.159198,0.81217,1.035462,0.495115,1e-06
849,17.666999,11.701388,2.729574,1.189579,0.85471,1.054666,0.427794,2.9e-05
850,17.1723,11.649079,2.664451,1.14763,0.965314,1.025134,0.394069,0.000133
851,17.614455,11.712511,2.717691,1.226316,1.001567,1.05153,0.451388,9e-06
852,17.528183,11.712009,2.71818,1.215247,0.973197,1.046379,0.457961,6e-06
853,16.980508,11.686224,2.626352,1.175169,0.978436,1.013685,0.389595,0.000161
854,16.996856,11.620063,2.647134,1.162728,0.979668,1.014661,0.486928,1e-06
855,16.758855,11.652818,2.609229,1.222237,0.953408,1.000453,0.404514,8.4e-05
856,16.760257,11.683929,2.561097,1.356093,0.995354,1.000537,0.419384,4.3e-05
857,16.630383,11.779834,2.584219,1.423174,0.926577,0.992783,0.332278,0.001466
858,17.439701,11.680006,2.698025,1.261251,1.004451,1.041097,0.437179,1.8e-05
859,16.815748,11.636767,2.625384,1.187873,0.985259,1.003849,0.392358,0.000143
860,16.896878,11.514676,2.636484,1.211254,0.971865,1.008692,0.391347,0.000149
861,17.061993,11.575083,2.6063,1.105638,0.941488,1.018549,0.424688,3.4e-05
862,17.238797,11.589912,2.617758,1.195038,1.003898,1.029104,0.456875,7e-06
863,16.868283,11.636328,2.632025,1.209901,1.035059,1.006985,0.398684,0.000109
864,16.630762,11.599618,2.685059,1.20389,0.969519,0.992806,0.49373,1e-06
865,16.837732,11.634261,2.688937,1.100655,0.935551,1.005162,0.371401,0.000339
866,17.483026,11.69772,2.660446,1.300898,1.015739,1.043684,0.308025,0.003319
867,16.478308,11.525322,2.588017,1.097418,0.931763,0.983705,0.389973,0.000158
868,16.914435,11.627164,2.591833,1.094159,0.920885,1.009741,0.335565,0.001306
869,17.28665,11.600036,2.631544,1.269341,1.049199,1.031961,0.397236,0.000116
870,17.396323,11.683564,2.655787,1.257488,0.985408,1.038508,0.38062,0.000234
871,16.679554,11.612526,2.642752,1.158914,0.930819,0.995719,0.357552,0.000582
872,16.910166,11.662482,2.686469,1.248007,0.915264,1.009486,0.338229,0.001188
873,18.017187,11.683219,2.713366,1.212489,0.948079,1.075571,0.361939,0.000492
874,18.123954,11.699622,2.699252,1.239747,1.017144,1.081945,0.363221,0.000468
875,17.493661,11.691303,2.730337,1.243378,0.973611,1.044319,0.393239,0.000138
876,17.274986,11.556449,2.716454,1.159871,0.906948,1.031264,0.473822,3e-06
877,17.123125,11.625789,2.666242,1.14494,0.873097,1.022199,0.355099,0.000639
878,17.110816,11.616801,2.730769,1.176132,0.812185,1.021464,0.449798,1e-05
879,18.139559,11.586841,2.799429,1.149642,0.771852,1.082877,0.520704,0.0
880,16.993884,11.596178,2.786236,0.983437,0.651472,1.014483,0.476223,2e-06
881,17.472705,11.676333,2.70725,1.135354,0.772241,1.043068,0.470144,3e-06
882,17.608363,11.664504,2.774417,1.09415,0.681833,1.051166,0.393543,0.000136
883,17.249529,11.610623,2.72922,1.048823,0.698879,1.029745,0.493855,1e-06
884,17.389332,11.697025,2.649157,1.131335,0.664204,1.03809,0.379628,0.000243
885,17.437861,11.695289,2.713973,1.177512,0.890318,1.040987,0.438973,1.7e-05
886,17.235695,11.62778,2.604165,1.306056,0.989951,1.028919,0.375213,0.000291
887,17.638879,11.711187,2.626361,1.273083,0.946924,1.052988,0.376517,0.000276
888,17.336972,11.799835,2.701191,1.238433,0.911631,1.034965,0.320229,0.002218
889,17.157688,11.612771,2.709617,1.084053,0.793862,1.024262,0.381868,0.000222
890,17.346283,11.642619,2.657869,1.038677,0.828953,1.035521,0.350002,0.000773
891,17.870799,11.664409,2.778113,1.07865,0.739086,1.066833,0.525759,0.0
892,17.447629,11.740658,2.713994,1.130379,0.84295,1.041571,0.358323,0.000565
893,17.25305,11.671144,2.663482,1.165277,0.960272,1.029955,0.374824,0.000296
894,17.638165,11.632253,2.635223,1.231692,0.953801,1.052945,0.393446,0.000137
895,17.766076,11.657691,2.722149,1.210632,0.896222,1.060581,0.425459,3.2e-05
896,17.184039,11.640895,2.615353,1.197515,0.900835,1.025835,0.333218,0.001419
897,17.665995,11.629761,2.691641,1.227751,0.906341,1.054606,0.422993,3.6e-05
898,17.372885,11.641763,2.674949,1.288887,0.851038,1.037109,0.35881,0.000555
899,17.802825,11.637897,2.70743,1.201634,0.953984,1.062775,0.464059,5e-06
900,17.164287,11.634144,2.609675,1.112892,0.804344,1.024656,0.308282,0.003291
901,17.516766,11.631761,2.734166,1.188607,0.917555,1.045698,0.407019,7.5e-05
902,17.649294,11.655665,2.60747,1.238315,0.943681,1.053609,0.307927,0.003329
903,17.504361,11.688518,2.643496,1.174165,0.854678,1.044957,0.365761,0.000424
904,17.450869,11.569159,2.721698,1.092795,0.809192,1.041764,0.404128,8.6e-05
905,17.349495,11.705338,2.66677,1.264903,0.845733,1.035712,0.42173,3.9e-05
906,17.240497,11.589718,2.62997,1.231626,0.837237,1.029205,0.428619,2.8e-05
907,17.904093,11.688056,2.715258,1.342644,0.998688,1.06882,0.418728,4.4e-05
908,17.59781,11.615907,2.685299,1.253078,0.849183,1.050536,0.433186,2.2e-05
909,17.63799,11.679174,2.705545,1.215856,0.885598,1.052935,0.384328,0.000201
910,17.538967,11.709006,2.690102,1.180936,0.844129,1.047023,0.367517,0.000396
911,17.436604,11.593091,2.724549,1.181922,0.842642,1.040912,0.405241,8.2e-05
912,17.726612,11.716534,2.68262,1.267119,1.004201,1.058225,0.431757,2.4e-05
913,17.755462,11.596993,2.663533,1.205446,1.042962,1.059947,0.407534,7.4e-05
914,16.681004,11.563769,2.69493,1.228477,0.945442,0.995805,0.490218,1e-06
915,16.550692,11.580148,2.67542,1.26557,0.93702,0.988026,0.467713,4e-06
916,16.856449,11.576212,2.579681,1.205964,0.927909,1.006279,0.390923,0.000152
917,17.398138,11.573726,2.667363,1.224227,1.012214,1.038616,0.443667,1.3e-05
918,17.160356,11.619381,2.697974,1.162583,0.915196,1.024421,0.406443,7.7e-05
919,16.853362,11.592905,2.69778,1.201582,0.945953,1.006095,0.465421,4e-06
920,17.094524,11.648676,2.699451,1.24778,0.938539,1.020491,0.408383,7.1e-05
921,17.134931,11.636023,2.744349,1.076293,0.941364,1.022903,0.454363,8e-06
922,17.215292,11.608957,2.719059,1.283962,0.962232,1.027701,0.510866,0.0
923,17.263929,11.63886,2.689234,1.211115,0.906744,1.030604,0.474136,3e-06
924,16.926505,11.673075,2.688068,1.105496,0.877171,1.010461,0.418063,4.6e-05
925,17.468907,11.625349,2.673583,1.279912,1.000428,1.042841,0.439541,1.6e-05
926,17.659578,11.623795,2.817381,0.995218,0.827528,1.054223,0.399525,0.000105
927,17.25685,11.689936,2.711898,1.246878,0.912327,1.030182,0.432642,2.3e-05
928,17.419025,11.628415,2.653176,1.135101,0.876157,1.039863,0.382975,0.000212
929,16.974992,11.659105,2.685495,1.207214,0.892206,1.013356,0.41765,4.7e-05
930,16.901693,11.672941,2.701103,1.317158,0.93633,1.00898,0.4565,7e-06
931,17.381,11.636297,2.697127,1.260763,0.898364,1.037593,0.412425,5.9e-05
932,16.682833,11.641124,2.623088,1.116047,0.921351,0.995915,0.392449,0.000142
933,16.681796,11.546822,2.689543,1.185593,0.949703,0.995853,0.476853,2e-06
934,17.168862,11.601575,2.726115,1.048345,0.866473,1.024929,0.471215,3e-06
935,17.226138,11.588363,2.701393,1.017912,0.895854,1.028348,0.479433,2e-06
936,17.127085,11.6104,2.758983,1.225479,0.94627,1.022435,0.505759,0.0
937,16.846437,11.579643,2.631873,1.1206,0.883329,1.005681,0.405016,8.3e-05
938,16.985165,11.638546,2.641595,1.148938,0.888322,1.013963,0.401522,9.6e-05
939,17.040768,11.602107,2.694628,1.154616,0.835091,1.017282,0.436041,1.9e-05
940,17.244615,11.677235,2.683661,1.311015,0.98792,1.029451,0.454827,8e-06
941,17.117021,11.687444,2.660145,1.254931,0.894823,1.021834,0.419386,4.3e-05
942,16.810886,11.609876,2.696731,1.090076,0.86814,1.003559,0.437017,1.9e-05
943,16.967647,11.753037,2.720945,1.196622,0.836127,1.012917,0.465957,4e-06
944,17.464745,11.597003,2.762375,1.106524,0.773943,1.042592,0.455524,7e-06
945,17.399587,11.610509,2.773681,1.184665,0.814625,1.038703,0.551886,0.0
946,17.449618,11.63546,2.791292,1.211594,0.804648,1.041689,0.454567,8e-06
947,17.144093,11.541916,2.759259,1.189454,0.808388,1.02345,0.526831,0.0
948,17.305491,11.578364,2.770826,1.074831,0.794511,1.033085,0.543488,0.0
949,17.053788,11.664772,2.734287,1.036039,0.766041,1.018059,0.515808,0.0
950,17.711643,11.622175,2.814406,1.079211,0.768389,1.057331,0.617115,0.0
951,17.428197,11.619975,2.866637,1.15347,0.831499,1.040411,0.571451,0.0
952,17.806986,11.668251,2.801878,1.253506,0.956855,1.063023,0.545775,0.0
953,17.386403,11.645058,2.808917,1.174168,0.839786,1.037916,0.599041,0.0
954,17.47592,11.706906,2.804957,1.163012,0.740304,1.043259,0.49271,1e-06
955,17.555702,11.645204,2.735963,1.2593,0.951267,1.048022,0.532129,0.0
956,17.091401,11.57186,2.720494,1.180077,0.828959,1.020305,0.499732,1e-06
957,17.583015,11.670333,2.745185,1.142061,0.83649,1.049653,0.49417,1e-06
958,17.708553,11.615946,2.716111,1.157611,0.777579,1.057147,0.452592,8e-06
959,17.088293,11.692866,2.660462,1.082347,0.744609,1.020119,0.424871,3.3e-05
960,17.684965,11.686542,2.75863,1.107513,0.861558,1.055739,0.449103,1e-05
961,16.971928,11.605182,2.694967,1.095365,0.727062,1.013173,0.449154,1e-05
962,16.840218,11.582218,2.669104,1.149884,0.851658,1.00531,0.386071,0.000186
963,16.76725,11.559001,2.725741,1.079553,0.712061,1.000954,0.532052,0.0
964,16.982199,11.456471,2.669493,1.024915,0.604586,1.013786,0.443139,1.4e-05
965,17.230648,11.638641,2.835333,1.192117,0.720662,1.028617,0.586392,0.0
966,16.662142,11.554416,2.654591,1.152926,0.740963,0.994679,0.463121,5e-06
967,16.782729,11.510217,2.685803,1.133994,0.718443,1.001878,0.467538,4e-06
968,16.989739,11.680958,2.691953,1.204091,0.752093,1.014236,0.492838,1e-06
969,17.209437,11.634553,2.688367,1.17358,0.76183,1.027351,0.464997,4e-06
970,17.008227,11.584865,2.663704,1.161265,0.696269,1.01534,0.484265,2e-06
971,16.989627,11.600298,2.701895,1.087602,0.634699,1.014229,0.409205,6.8e-05
972,16.726381,11.55966,2.612769,1.163251,0.602923,0.998514,0.530072,0.0
973,16.990789,11.571848,2.729533,1.141374,0.634603,1.014299,0.479059,2e-06
974,16.863597,11.601583,2.759865,1.147496,0.673877,1.006706,0.502729,1e-06
975,16.846347,11.575679,2.667763,1.185709,0.733244,1.005676,0.46552,4e-06
976,16.770381,11.61217,2.649422,1.255452,0.769761,1.001141,0.420633,4.1e-05
977,16.840221,11.587374,2.686801,1.139169,0.701609,1.00531,0.474171,3e-06
978,16.87249,11.580562,2.707576,1.130003,0.623451,1.007237,0.522925,0.0
979,16.936268,11.547032,2.627982,1.142192,0.650662,1.011044,0.451158,9e-06
980,16.796561,11.567052,2.661991,1.136718,0.708996,1.002704,0.528074,0.0
981,16.880202,11.555871,2.675201,1.14717,0.5714,1.007697,0.403603,8.8e-05
982,17.067335,11.643169,2.726041,0.953537,0.551924,1.018868,0.375085,0.000293
