Conf|	Rayon Giration	|	Distance		|		RMSD		|	Ratio Giration	|	Correlation	(p-value)
REF	|	16.75127		|			0
216	|	17.26408		|	11.6349	(+/-2.75414)	|	1.1574	(+/-0.80147)	|	1.03061		|	0.47639	(0.0)
217	|	16.84044		|	11.5639	(+/-2.7038)	|	1.02391	(+/-0.7484)	|	1.00532		|	0.475	(0.0)
218	|	17.16683		|	11.66028	(+/-2.62456)	|	1.09644	(+/-0.76198)	|	1.02481		|	0.32789	(0.00171)
219	|	17.40799		|	11.64657	(+/-2.7142)	|	0.98767	(+/-0.66189)	|	1.0392		|	0.41429	(5e-05)
220	|	17.11172		|	11.68372	(+/-2.7051)	|	0.91268	(+/-0.66899)	|	1.02152		|	0.37757	(0.00026)
221	|	16.9182		|	11.6104	(+/-2.73071)	|	1.08986	(+/-0.70009)	|	1.00997		|	0.40352	(9e-05)
222	|	17.0523		|	11.62737	(+/-2.67765)	|	1.13077	(+/-0.73916)	|	1.01797		|	0.44181	(1e-05)
223	|	17.34021		|	11.65073	(+/-2.66863)	|	1.14494	(+/-0.71748)	|	1.03516		|	0.37106	(0.00034)
224	|	17.43644		|	11.59305	(+/-2.71421)	|	1.04522	(+/-0.68285)	|	1.0409		|	0.45619	(1e-05)
225	|	16.6481		|	11.60235	(+/-2.71752)	|	0.93282	(+/-0.63487)	|	0.99384		|	0.45359	(1e-05)
226	|	16.88227		|	11.61156	(+/-2.65219)	|	1.02965	(+/-0.72408)	|	1.00782		|	0.45962	(1e-05)
227	|	16.96758		|	11.65261	(+/-2.61346)	|	0.97358	(+/-0.64872)	|	1.01291		|	0.39292	(0.00014)
228	|	16.86741		|	11.6033	(+/-2.67401)	|	0.98526	(+/-0.67151)	|	1.00693		|	0.34989	(0.00078)
229	|	17.32861		|	11.62674	(+/-2.68377)	|	1.11612	(+/-0.64614)	|	1.03447		|	0.46991	(0.0)
230	|	17.10877		|	11.65535	(+/-2.68087)	|	1.10487	(+/-0.7326)	|	1.02134		|	0.49505	(0.0)
231	|	16.99518		|	11.54304	(+/-2.72372)	|	0.90212	(+/-0.60525)	|	1.01456		|	0.42674	(3e-05)
232	|	16.74698		|	11.59375	(+/-2.7617)	|	0.99498	(+/-0.64647)	|	0.99974		|	0.50104	(0.0)
233	|	17.0596		|	11.54416	(+/-2.72343)	|	0.97112	(+/-0.6838)	|	1.01841		|	0.37137	(0.00034)
234	|	16.9469		|	11.63668	(+/-2.73101)	|	1.27016	(+/-0.81153)	|	1.01168		|	0.55335	(0.0)
235	|	17.14379		|	11.64413	(+/-2.74116)	|	0.94439	(+/-0.49171)	|	1.02343		|	0.52819	(0.0)
236	|	16.80589		|	11.59192	(+/-2.73185)	|	0.97846	(+/-0.76225)	|	1.00326		|	0.41005	(7e-05)
237	|	16.93829		|	11.50309	(+/-2.7073)	|	0.79895	(+/-0.53079)	|	1.01116		|	0.44865	(1e-05)
238	|	16.85908		|	11.61266	(+/-2.74993)	|	0.84696	(+/-0.63913)	|	1.00644		|	0.36828	(0.00038)
239	|	17.16669		|	11.66183	(+/-2.73524)	|	0.9805	(+/-0.72176)	|	1.0248		|	0.42613	(3e-05)
240	|	16.99403		|	11.67025	(+/-2.73488)	|	0.9002	(+/-0.63607)	|	1.01449		|	0.46038	(1e-05)
241	|	17.14993		|	11.64686	(+/-2.78797)	|	0.90411	(+/-0.64476)	|	1.0238		|	0.54707	(0.0)
242	|	17.2292		|	11.5854	(+/-2.70198)	|	0.78111	(+/-0.50536)	|	1.02853		|	0.37234	(0.00033)
243	|	17.04426		|	11.53105	(+/-2.64721)	|	0.84751	(+/-0.51266)	|	1.01749		|	0.34097	(0.00108)
244	|	17.3327		|	11.58749	(+/-2.67097)	|	0.95579	(+/-0.60413)	|	1.03471		|	0.3856	(0.00019)
245	|	17.24536		|	11.61877	(+/-2.73735)	|	0.99984	(+/-0.65363)	|	1.0295		|	0.41256	(6e-05)
246	|	17.06825		|	11.58513	(+/-2.75583)	|	0.75878	(+/-0.5222)	|	1.01892		|	0.44459	(1e-05)
247	|	17.17873		|	11.60386	(+/-2.77746)	|	0.93954	(+/-0.63619)	|	1.02552		|	0.48997	(0.0)
248	|	17.32991		|	11.71446	(+/-2.71093)	|	0.94278	(+/-0.5814)	|	1.03454		|	0.36339	(0.00046)
249	|	17.3845		|	11.60881	(+/-2.74943)	|	0.96664	(+/-0.59099)	|	1.0378		|	0.4557	(1e-05)
250	|	17.29222		|	11.56514	(+/-2.76089)	|	0.95949	(+/-0.67893)	|	1.03229		|	0.44802	(1e-05)
251	|	16.83696		|	11.54811	(+/-2.68309)	|	0.98339	(+/-0.62771)	|	1.00512		|	0.39504	(0.00013)
252	|	16.78903		|	11.56798	(+/-2.74213)	|	0.96395	(+/-0.66057)	|	1.00225		|	0.40404	(9e-05)
253	|	17.00744		|	11.59496	(+/-2.73665)	|	0.93315	(+/-0.68272)	|	1.01529		|	0.37257	(0.00032)
254	|	16.93963		|	11.53159	(+/-2.70697)	|	0.90792	(+/-0.57075)	|	1.01124		|	0.47945	(0.0)
255	|	16.84697		|	11.56901	(+/-2.71495)	|	0.96238	(+/-0.6625)	|	1.00571		|	0.52031	(0.0)
256	|	16.96946		|	11.59795	(+/-2.73206)	|	0.98948	(+/-0.6957)	|	1.01303		|	0.45946	(1e-05)
257	|	16.61598		|	11.52936	(+/-2.74482)	|	0.9605	(+/-0.69642)	|	0.99192		|	0.50646	(0.0)
258	|	16.87306		|	11.58702	(+/-2.74271)	|	0.8635	(+/-0.62748)	|	1.00727		|	0.40459	(8e-05)
259	|	16.41678		|	11.46974	(+/-2.6534)	|	0.85151	(+/-0.57034)	|	0.98003		|	0.41219	(6e-05)
260	|	16.81147		|	11.5712	(+/-2.7772)	|	0.98073	(+/-0.64392)	|	1.00359		|	0.54761	(0.0)
261	|	16.84561		|	11.56015	(+/-2.76613)	|	0.96225	(+/-0.61437)	|	1.00563		|	0.4921	(0.0)
262	|	16.76804		|	11.52932	(+/-2.63209)	|	0.98973	(+/-0.57156)	|	1.001		|	0.43925	(2e-05)
263	|	17.06738		|	11.65752	(+/-2.73278)	|	0.90429	(+/-0.53716)	|	1.01887		|	0.45033	(1e-05)
264	|	16.9115		|	11.59928	(+/-2.70983)	|	0.73608	(+/-0.49759)	|	1.00957		|	0.38331	(0.00021)
265	|	17.07531		|	11.61695	(+/-2.73276)	|	0.95475	(+/-0.53108)	|	1.01934		|	0.35889	(0.00055)
266	|	17.05139		|	11.58472	(+/-2.67442)	|	0.9707	(+/-0.54968)	|	1.01792		|	0.31525	(0.00262)
267	|	16.91951		|	11.61805	(+/-2.7714)	|	1.03436	(+/-0.63527)	|	1.01004		|	0.43422	(2e-05)
268	|	16.77272		|	11.57672	(+/-2.71146)	|	0.98218	(+/-0.67332)	|	1.00128		|	0.35517	(0.00064)
269	|	16.64863		|	11.54255	(+/-2.71018)	|	1.00339	(+/-0.71902)	|	0.99387		|	0.40647	(8e-05)
270	|	16.93413		|	11.64511	(+/-2.73322)	|	1.06144	(+/-0.58037)	|	1.01092		|	0.43288	(2e-05)
271	|	16.56901		|	11.60258	(+/-2.68706)	|	0.91036	(+/-0.64802)	|	0.98912		|	0.44155	(1e-05)
272	|	17.19281		|	11.7449	(+/-2.69853)	|	0.99727	(+/-0.7401)	|	1.02636		|	0.37945	(0.00025)
273	|	16.7908		|	11.60538	(+/-2.74634)	|	1.0062	(+/-0.64883)	|	1.00236		|	0.48713	(0.0)
274	|	16.6573		|	11.57253	(+/-2.74846)	|	0.86243	(+/-0.55394)	|	0.99439		|	0.49184	(0.0)
275	|	16.37619		|	11.54337	(+/-2.67961)	|	0.78593	(+/-0.4724)	|	0.97761		|	0.53132	(0.0)
276	|	16.70741		|	11.57449	(+/-2.71356)	|	0.88655	(+/-0.59297)	|	0.99738		|	0.3627	(0.00048)
277	|	16.74844		|	11.52263	(+/-2.68438)	|	0.85271	(+/-0.54704)	|	0.99983		|	0.30944	(0.00317)
278	|	16.84653		|	11.54787	(+/-2.64243)	|	0.8575	(+/-0.49702)	|	1.00569		|	0.47201	(0.0)
279	|	17.09017		|	11.58455	(+/-2.7018)	|	0.90908	(+/-0.61023)	|	1.02023		|	0.37933	(0.00025)
280	|	16.80147		|	11.61707	(+/-2.69324)	|	0.90433	(+/-0.61372)	|	1.003		|	0.42025	(4e-05)
281	|	17.05805		|	11.59766	(+/-2.80646)	|	0.88767	(+/-0.63432)	|	1.01831		|	0.40552	(8e-05)
282	|	17.17945		|	11.5191	(+/-2.73745)	|	0.92275	(+/-0.56682)	|	1.02556		|	0.45217	(1e-05)
283	|	17.07016		|	11.6019	(+/-2.71927)	|	1.10238	(+/-0.70844)	|	1.01904		|	0.48316	(0.0)
284	|	16.94468		|	11.56608	(+/-2.70749)	|	0.92445	(+/-0.60541)	|	1.01155		|	0.44535	(1e-05)
285	|	16.7613		|	11.51662	(+/-2.78981)	|	0.98984	(+/-0.61378)	|	1.0006		|	0.52595	(0.0)
286	|	16.54532		|	11.52817	(+/-2.71513)	|	0.95466	(+/-0.63194)	|	0.98771		|	0.51537	(0.0)
287	|	16.84147		|	11.51549	(+/-2.70332)	|	0.88559	(+/-0.52784)	|	1.00538		|	0.4984	(0.0)
288	|	16.87254		|	11.54783	(+/-2.7351)	|	0.9396	(+/-0.5473)	|	1.00724		|	0.55099	(0.0)
289	|	17.09518		|	11.61397	(+/-2.75549)	|	0.87954	(+/-0.55503)	|	1.02053		|	0.46501	(0.0)
290	|	16.95892		|	11.63402	(+/-2.83607)	|	0.94769	(+/-0.64136)	|	1.0124		|	0.54656	(0.0)
291	|	16.53591		|	11.56669	(+/-2.65375)	|	1.0687	(+/-0.59176)	|	0.98714		|	0.44498	(1e-05)
292	|	16.84287		|	11.58788	(+/-2.71346)	|	0.977	(+/-0.67377)	|	1.00547		|	0.48169	(0.0)
293	|	17.03846		|	11.54764	(+/-2.71316)	|	1.00766	(+/-0.62791)	|	1.01714		|	0.46569	(0.0)
294	|	16.72204		|	11.51973	(+/-2.71222)	|	0.8908	(+/-0.60048)	|	0.99826		|	0.44579	(1e-05)
295	|	16.58962		|	11.53348	(+/-2.67639)	|	0.94502	(+/-0.55712)	|	0.99035		|	0.45073	(1e-05)
296	|	17.08716		|	11.69408	(+/-2.72018)	|	0.97229	(+/-0.61778)	|	1.02005		|	0.36479	(0.00044)
297	|	16.79237		|	11.50874	(+/-2.70415)	|	0.99347	(+/-0.57511)	|	1.00245		|	0.4203	(4e-05)
298	|	17.55555		|	11.60139	(+/-2.73334)	|	1.04066	(+/-0.67777)	|	1.04801		|	0.51491	(0.0)
299	|	16.69647		|	11.50715	(+/-2.76212)	|	1.01314	(+/-0.5174)	|	0.99673		|	0.56395	(0.0)
300	|	16.65235		|	11.52939	(+/-2.70223)	|	0.91309	(+/-0.50741)	|	0.99409		|	0.44946	(1e-05)
301	|	16.63435		|	11.54377	(+/-2.68748)	|	1.05265	(+/-0.53874)	|	0.99302		|	0.51203	(0.0)
302	|	16.73226		|	11.58958	(+/-2.7282)	|	0.9318	(+/-0.55591)	|	0.99887		|	0.51033	(0.0)
303	|	16.80295		|	11.54602	(+/-2.64911)	|	0.93056	(+/-0.49644)	|	1.00309		|	0.50813	(0.0)
304	|	16.68348		|	11.49479	(+/-2.72035)	|	0.92966	(+/-0.54229)	|	0.99595		|	0.53095	(0.0)
305	|	17.06543		|	11.63849	(+/-2.77157)	|	0.96073	(+/-0.64633)	|	1.01875		|	0.52094	(0.0)
306	|	17.41244		|	11.62878	(+/-2.76213)	|	0.87642	(+/-0.54154)	|	1.03947		|	0.44163	(1e-05)
307	|	16.85382		|	11.55793	(+/-2.786)	|	0.85585	(+/-0.55109)	|	1.00612		|	0.40864	(7e-05)
308	|	17.54171		|	11.5746	(+/-2.80963)	|	0.94004	(+/-0.54359)	|	1.04719		|	0.43528	(2e-05)
309	|	17.56147		|	11.61015	(+/-2.79743)	|	0.84806	(+/-0.49609)	|	1.04837		|	0.34635	(0.00088)
310	|	16.83496		|	11.61419	(+/-2.86108)	|	0.8507	(+/-0.62985)	|	1.005		|	0.43737	(2e-05)
311	|	17.01346		|	11.60663	(+/-2.7528)	|	0.977	(+/-0.65041)	|	1.01565		|	0.43397	(2e-05)
312	|	16.80752		|	11.49485	(+/-2.74179)	|	0.95021	(+/-0.59493)	|	1.00336		|	0.5756	(0.0)
313	|	16.6285		|	11.588	(+/-2.72455)	|	0.9175	(+/-0.49887)	|	0.99267		|	0.4462	(1e-05)
314	|	17.14357		|	11.61339	(+/-2.66756)	|	0.94355	(+/-0.57987)	|	1.02342		|	0.28845	(0.00612)
315	|	17.23373		|	11.56966	(+/-2.74397)	|	0.86856	(+/-0.4481)	|	1.0288		|	0.49324	(0.0)
316	|	17.09365		|	11.60285	(+/-2.75947)	|	1.00947	(+/-0.60016)	|	1.02044		|	0.48804	(0.0)
317	|	16.80648		|	11.53492	(+/-2.68844)	|	0.84533	(+/-0.50717)	|	1.0033		|	0.47792	(0.0)
318	|	17.17946		|	11.60356	(+/-2.76116)	|	0.95247	(+/-0.56388)	|	1.02556		|	0.44141	(1e-05)
319	|	16.79549		|	11.60316	(+/-2.76797)	|	0.9872	(+/-0.60757)	|	1.00264		|	0.51051	(0.0)
320	|	16.6098		|	11.50313	(+/-2.73487)	|	0.88763	(+/-0.59288)	|	0.99155		|	0.49489	(0.0)
321	|	16.88967		|	11.55853	(+/-2.71448)	|	0.89924	(+/-0.5533)	|	1.00826		|	0.5435	(0.0)
322	|	17.22375		|	11.60418	(+/-2.78399)	|	0.92533	(+/-0.64895)	|	1.02821		|	0.44745	(1e-05)
323	|	16.94021		|	11.59972	(+/-2.77165)	|	1.012	(+/-0.65196)	|	1.01128		|	0.48972	(0.0)
324	|	17.3016		|	11.67245	(+/-2.8312)	|	1.05731	(+/-0.61295)	|	1.03285		|	0.45033	(1e-05)
325	|	17.10327		|	11.57814	(+/-2.75999)	|	0.9851	(+/-0.59918)	|	1.02101		|	0.51143	(0.0)
326	|	17.31167		|	11.65411	(+/-2.799)	|	1.06388	(+/-0.65093)	|	1.03345		|	0.54432	(0.0)
327	|	16.9239		|	11.52124	(+/-2.79306)	|	0.947	(+/-0.55211)	|	1.01031		|	0.52296	(0.0)
328	|	18.02825		|	11.66773	(+/-2.81184)	|	1.04064	(+/-0.59928)	|	1.07623		|	0.5849	(0.0)
329	|	17.27335		|	11.60556	(+/-2.8015)	|	1.07834	(+/-0.68677)	|	1.03117		|	0.52443	(0.0)
330	|	16.83413		|	11.57353	(+/-2.71759)	|	0.89293	(+/-0.59468)	|	1.00495		|	0.5064	(0.0)
331	|	16.79826		|	11.5957	(+/-2.7458)	|	0.9348	(+/-0.62017)	|	1.00281		|	0.53327	(0.0)
332	|	17.21423		|	11.53983	(+/-2.77717)	|	1.06101	(+/-0.66864)	|	1.02764		|	0.54342	(0.0)
333	|	16.96685		|	11.55615	(+/-2.71232)	|	1.04975	(+/-0.59586)	|	1.01287		|	0.45019	(1e-05)
334	|	16.82563		|	11.5935	(+/-2.77254)	|	0.94001	(+/-0.58661)	|	1.00444		|	0.47039	(0.0)
335	|	17.33964		|	11.51115	(+/-2.7567)	|	0.85726	(+/-0.53937)	|	1.03512		|	0.40243	(9e-05)
336	|	17.01659		|	11.64956	(+/-2.84302)	|	1.06755	(+/-0.66281)	|	1.01584		|	0.47333	(0.0)
337	|	17.05182		|	11.66202	(+/-2.70923)	|	1.02771	(+/-0.63579)	|	1.01794		|	0.51397	(0.0)
338	|	16.74375		|	11.58055	(+/-2.79353)	|	0.94377	(+/-0.6244)	|	0.99955		|	0.44046	(2e-05)
339	|	16.68391		|	11.5328	(+/-2.65299)	|	0.94002	(+/-0.44645)	|	0.99598		|	0.41017	(7e-05)
340	|	17.25046		|	11.67594	(+/-2.81956)	|	0.93328	(+/-0.59109)	|	1.0298		|	0.43601	(2e-05)
341	|	17.04164		|	11.566	(+/-2.73473)	|	0.95922	(+/-0.64268)	|	1.01733		|	0.46659	(0.0)
342	|	16.92324		|	11.56166	(+/-2.74143)	|	0.87102	(+/-0.57296)	|	1.01027		|	0.4057	(8e-05)
343	|	17.48911		|	11.60825	(+/-2.80616)	|	0.90987	(+/-0.5763)	|	1.04405		|	0.44621	(1e-05)
344	|	17.60163		|	11.55138	(+/-2.79192)	|	1.09295	(+/-0.56885)	|	1.05076		|	0.51222	(0.0)
345	|	16.99335		|	11.61715	(+/-2.76413)	|	1.10015	(+/-0.66195)	|	1.01445		|	0.46778	(0.0)
346	|	17.01359		|	11.57996	(+/-2.76346)	|	0.91692	(+/-0.5936)	|	1.01566		|	0.49214	(0.0)
347	|	17.07544		|	11.60228	(+/-2.80022)	|	0.9592	(+/-0.63625)	|	1.01935		|	0.4352	(2e-05)
348	|	17.24283		|	11.63191	(+/-2.82023)	|	0.92655	(+/-0.63714)	|	1.02934		|	0.48619	(0.0)
349	|	16.99886		|	11.63885	(+/-2.67465)	|	0.90967	(+/-0.52092)	|	1.01478		|	0.42457	(3e-05)
350	|	16.86409		|	11.65939	(+/-2.80926)	|	0.87196	(+/-0.50031)	|	1.00674		|	0.45822	(1e-05)
351	|	16.75766		|	11.51283	(+/-2.67336)	|	0.97517	(+/-0.51317)	|	1.00038		|	0.49326	(0.0)
352	|	16.88136		|	11.5024	(+/-2.74084)	|	0.96033	(+/-0.56917)	|	1.00777		|	0.52209	(0.0)
353	|	16.70718		|	11.52417	(+/-2.74106)	|	0.79107	(+/-0.52969)	|	0.99737		|	0.47363	(0.0)
354	|	16.84125		|	11.60037	(+/-2.70748)	|	0.90946	(+/-0.60801)	|	1.00537		|	0.40763	(7e-05)
355	|	16.82855		|	11.54631	(+/-2.72277)	|	1.07263	(+/-0.56542)	|	1.00461		|	0.42518	(3e-05)
356	|	16.96514		|	11.57434	(+/-2.75257)	|	0.97907	(+/-0.56747)	|	1.01277		|	0.51292	(0.0)
357	|	16.8633		|	11.61903	(+/-2.78446)	|	0.96388	(+/-0.5864)	|	1.00669		|	0.55339	(0.0)
358	|	17.1619		|	11.67176	(+/-2.73364)	|	0.8925	(+/-0.57607)	|	1.02451		|	0.41267	(6e-05)
359	|	17.2521		|	11.63922	(+/-2.80651)	|	1.03984	(+/-0.55803)	|	1.0299		|	0.57273	(0.0)
360	|	16.8436		|	11.57249	(+/-2.72535)	|	1.04135	(+/-0.59303)	|	1.00551		|	0.52946	(0.0)
361	|	17.15379		|	11.62437	(+/-2.71636)	|	0.97028	(+/-0.5501)	|	1.02403		|	0.4145	(5e-05)
362	|	16.83375		|	11.46645	(+/-2.68656)	|	0.99205	(+/-0.60559)	|	1.00492		|	0.52153	(0.0)
363	|	16.83187		|	11.59304	(+/-2.69017)	|	1.02378	(+/-0.63809)	|	1.00481		|	0.35107	(0.00074)
364	|	17.37703		|	11.58077	(+/-2.79086)	|	0.97769	(+/-0.66912)	|	1.03736		|	0.46582	(0.0)
365	|	16.70393		|	11.55929	(+/-2.7759)	|	1.02364	(+/-0.6535)	|	0.99717		|	0.52588	(0.0)
366	|	17.13154		|	11.57871	(+/-2.82363)	|	0.92475	(+/-0.56022)	|	1.0227		|	0.43038	(3e-05)
367	|	17.03618		|	11.55911	(+/-2.79998)	|	1.00786	(+/-0.60177)	|	1.01701		|	0.50312	(0.0)
368	|	17.47529		|	11.58183	(+/-2.78849)	|	0.9105	(+/-0.59055)	|	1.04322		|	0.57052	(0.0)
369	|	16.78142		|	11.54726	(+/-2.76963)	|	0.9018	(+/-0.67466)	|	1.0018		|	0.4249	(3e-05)
370	|	16.86973		|	11.56851	(+/-2.76466)	|	0.99125	(+/-0.6073)	|	1.00707		|	0.51777	(0.0)
371	|	17.1963		|	11.54085	(+/-2.70813)	|	0.96733	(+/-0.5849)	|	1.02657		|	0.4685	(0.0)
372	|	16.97341		|	11.6782	(+/-2.78548)	|	0.98144	(+/-0.69632)	|	1.01326		|	0.56382	(0.0)
373	|	16.61485		|	11.6595	(+/-2.71034)	|	1.01635	(+/-0.50173)	|	0.99186		|	0.54387	(0.0)
374	|	16.68981		|	11.63068	(+/-2.7698)	|	0.79725	(+/-0.53137)	|	0.99633		|	0.47746	(0.0)
375	|	17.01158		|	11.52123	(+/-2.74036)	|	0.91655	(+/-0.5701)	|	1.01554		|	0.56261	(0.0)
376	|	16.73117		|	11.57473	(+/-2.7281)	|	0.97876	(+/-0.58396)	|	0.9988		|	0.53467	(0.0)
377	|	16.72549		|	11.61896	(+/-2.80911)	|	0.9404	(+/-0.55785)	|	0.99846		|	0.54301	(0.0)
378	|	16.87101		|	11.54005	(+/-2.69705)	|	0.91295	(+/-0.51332)	|	1.00715		|	0.53513	(0.0)
379	|	16.89518		|	11.56373	(+/-2.74031)	|	1.05287	(+/-0.57862)	|	1.00859		|	0.49991	(0.0)
380	|	16.80291		|	11.59322	(+/-2.7019)	|	0.90478	(+/-0.53582)	|	1.00308		|	0.43352	(2e-05)
381	|	16.59312		|	11.58631	(+/-2.70636)	|	0.97927	(+/-0.48049)	|	0.99056		|	0.49181	(0.0)
382	|	17.23953		|	11.54568	(+/-2.75015)	|	0.93255	(+/-0.5557)	|	1.02915		|	0.48104	(0.0)
383	|	17.56793		|	11.66543	(+/-2.79811)	|	0.94206	(+/-0.5894)	|	1.04875		|	0.4515	(1e-05)
384	|	17.06729		|	11.62616	(+/-2.7879)	|	0.93574	(+/-0.59233)	|	1.01887		|	0.52827	(0.0)
385	|	16.88665		|	11.53844	(+/-2.73668)	|	0.86926	(+/-0.58256)	|	1.00808		|	0.501	(0.0)
386	|	16.88124		|	11.55369	(+/-2.75224)	|	1.02214	(+/-0.63579)	|	1.00776		|	0.54582	(0.0)
387	|	17.0575		|	11.58275	(+/-2.82033)	|	1.06229	(+/-0.73671)	|	1.01828		|	0.49796	(0.0)
388	|	17.40571		|	11.60891	(+/-2.71542)	|	1.03278	(+/-0.59098)	|	1.03907		|	0.51949	(0.0)
389	|	16.94295		|	11.56001	(+/-2.71346)	|	1.02932	(+/-0.59492)	|	1.01144		|	0.47898	(0.0)
390	|	16.85392		|	11.53959	(+/-2.75884)	|	0.94707	(+/-0.61381)	|	1.00613		|	0.52724	(0.0)
391	|	16.72114		|	11.49361	(+/-2.72103)	|	0.87458	(+/-0.54749)	|	0.9982		|	0.46033	(1e-05)
392	|	16.89972		|	11.55956	(+/-2.70809)	|	1.03781	(+/-0.58174)	|	1.00886		|	0.51199	(0.0)
393	|	17.37831		|	11.57666	(+/-2.79952)	|	1.05759	(+/-0.60051)	|	1.03743		|	0.39796	(0.00011)
394	|	16.99166		|	11.5926	(+/-2.71856)	|	1.01028	(+/-0.63405)	|	1.01435		|	0.49697	(0.0)
395	|	16.94402		|	11.53221	(+/-2.73222)	|	0.95347	(+/-0.6247)	|	1.01151		|	0.47039	(0.0)
396	|	16.76643		|	11.59302	(+/-2.78287)	|	0.97691	(+/-0.64173)	|	1.0009		|	0.50741	(0.0)
397	|	16.85223		|	11.53823	(+/-2.70941)	|	1.00188	(+/-0.53012)	|	1.00603		|	0.4769	(0.0)
398	|	17.09548		|	11.57556	(+/-2.71775)	|	0.96846	(+/-0.56241)	|	1.02055		|	0.50238	(0.0)
399	|	17.01112		|	11.52914	(+/-2.79896)	|	1.00214	(+/-0.57219)	|	1.01551		|	0.51044	(0.0)
400	|	16.65117		|	11.56182	(+/-2.64048)	|	1.00592	(+/-0.62279)	|	0.99402		|	0.5032	(0.0)
401	|	16.76116		|	11.59563	(+/-2.7358)	|	0.92314	(+/-0.51605)	|	1.00059		|	0.47611	(0.0)
402	|	16.78309		|	11.59038	(+/-2.6731)	|	1.03123	(+/-0.67074)	|	1.0019		|	0.55867	(0.0)
403	|	16.78619		|	11.58286	(+/-2.75985)	|	0.95327	(+/-0.63508)	|	1.00208		|	0.50882	(0.0)
404	|	16.76664		|	11.55084	(+/-2.74676)	|	0.91534	(+/-0.55158)	|	1.00092		|	0.48575	(0.0)
405	|	16.91001		|	11.53508	(+/-2.69292)	|	1.04683	(+/-0.64629)	|	1.00948		|	0.45635	(1e-05)
406	|	16.70505		|	11.51116	(+/-2.71159)	|	0.91289	(+/-0.53093)	|	0.99724		|	0.43448	(2e-05)
407	|	17.12187		|	11.58677	(+/-2.75869)	|	0.88387	(+/-0.52096)	|	1.02212		|	0.41701	(5e-05)
408	|	17.05613		|	11.60737	(+/-2.73946)	|	0.96929	(+/-0.5697)	|	1.0182		|	0.5434	(0.0)
409	|	16.96968		|	11.5483	(+/-2.67583)	|	1.07062	(+/-0.56759)	|	1.01304		|	0.46761	(0.0)
410	|	17.21664		|	11.59748	(+/-2.67635)	|	0.95574	(+/-0.73532)	|	1.02778		|	0.50993	(0.0)
411	|	16.69928		|	11.54681	(+/-2.71658)	|	0.92061	(+/-0.54166)	|	0.9969		|	0.57443	(0.0)
412	|	16.93244		|	11.66273	(+/-2.78003)	|	0.98124	(+/-0.52757)	|	1.01082		|	0.44658	(1e-05)
413	|	16.6459		|	11.57339	(+/-2.69607)	|	0.92628	(+/-0.53178)	|	0.99371		|	0.51619	(0.0)
414	|	16.58962		|	11.66873	(+/-2.63627)	|	1.11074	(+/-0.6179)	|	0.99035		|	0.34065	(0.00109)
415	|	16.82647		|	11.55517	(+/-2.74671)	|	1.05948	(+/-0.62249)	|	1.00449		|	0.5024	(0.0)
416	|	16.81495		|	11.5022	(+/-2.70046)	|	0.9143	(+/-0.51509)	|	1.0038		|	0.42522	(3e-05)
417	|	16.89866		|	11.55171	(+/-2.69384)	|	0.87401	(+/-0.58527)	|	1.0088		|	0.43293	(2e-05)
418	|	17.0269		|	11.62064	(+/-2.7297)	|	0.96596	(+/-0.57399)	|	1.01645		|	0.4155	(5e-05)
419	|	16.89064		|	11.60164	(+/-2.69775)	|	1.05703	(+/-0.67654)	|	1.00832		|	0.47377	(0.0)
420	|	16.7205		|	11.51345	(+/-2.71543)	|	0.95207	(+/-0.59338)	|	0.99816		|	0.41315	(6e-05)
421	|	16.95776		|	11.52749	(+/-2.69454)	|	0.99669	(+/-0.65097)	|	1.01233		|	0.4031	(9e-05)
422	|	16.77953		|	11.60136	(+/-2.67195)	|	1.04896	(+/-0.69703)	|	1.00169		|	0.48815	(0.0)
423	|	16.96589		|	11.48351	(+/-2.70218)	|	1.02826	(+/-0.61854)	|	1.01281		|	0.39031	(0.00016)
424	|	17.01453		|	11.54017	(+/-2.79279)	|	0.90517	(+/-0.55691)	|	1.01572		|	0.44358	(1e-05)
425	|	16.6501		|	11.59972	(+/-2.61622)	|	1.05687	(+/-0.61845)	|	0.99396		|	0.41122	(6e-05)
426	|	16.75957		|	11.54456	(+/-2.67967)	|	1.00171	(+/-0.57906)	|	1.0005		|	0.43001	(3e-05)
427	|	16.79983		|	11.58918	(+/-2.68217)	|	1.12784	(+/-0.64436)	|	1.0029		|	0.44744	(1e-05)
428	|	16.71385		|	11.53847	(+/-2.66918)	|	0.99463	(+/-0.66485)	|	0.99777		|	0.38581	(0.00019)
429	|	16.72459		|	11.53267	(+/-2.67184)	|	1.00272	(+/-0.56501)	|	0.99841		|	0.39351	(0.00014)
430	|	16.60567		|	11.51944	(+/-2.68199)	|	0.98735	(+/-0.64592)	|	0.99131		|	0.39035	(0.00016)
431	|	16.61737		|	11.53245	(+/-2.64078)	|	1.09443	(+/-0.65395)	|	0.99201		|	0.43429	(2e-05)
432	|	16.7249		|	11.52947	(+/-2.62511)	|	1.09819	(+/-0.65556)	|	0.99843		|	0.41295	(6e-05)
433	|	16.90133		|	11.57633	(+/-2.699)	|	1.00229	(+/-0.68703)	|	1.00896		|	0.42336	(4e-05)
434	|	16.81172		|	11.52321	(+/-2.62648)	|	1.01221	(+/-0.56316)	|	1.00361		|	0.42474	(3e-05)
